DaqName,CFS.Accelerator.Pedal.Position,CFS.Brake.Pedal.Force,CFS.Steering.Wheel.Angle,SCC.Lane.Deviation.2,SCC.LogStreams.2,SCC.LogStreams.5,SCC.MenuSearch,VDS.Veh.Heading,VDS.Veh.Speed,VDS.Veh.Heading.Fixed,DosingLevel
20130810091418.mat,0.27318000793457003,0.009293315000832079,1.0986249446868899,-2.2272796630859397,203,22,4,89.5792694091797,69.95718383789061,179.57926940918,YP
20130810091418.mat,0.273116528987885,0.04726019501686099,0.9667899608612059,-2.2227015495300297,203,22,4,89.56814575195308,69.95147705078121,179.568145751953,YP
20130810091418.mat,0.273695856332779,0.066243514418602,0.834954977035522,-2.21719884872437,203,22,4,89.5571670532227,69.9457550048828,179.557159423828,YP
20130810091418.mat,0.274190545082092,0.009293315000832079,0.659174978733063,-2.2107746601104705,203,22,4,89.54803466796879,69.9400100708008,179.548034667969,YP
20130810091418.mat,0.274094492197037,0.0377683006227016,0.527339994907379,-2.20440411567688,203,22,4,89.5407943725586,69.93426513671879,179.540802001953,YP
20130810091418.mat,0.27380430698394803,0.0567518547177315,0.395504981279373,-2.19808435440063,203,22,4,89.53430938720699,69.92849731445311,179.53430175781202,YP
20130810091418.mat,0.27370357513427696,0.0757351815700531,0.219724997878075,-2.19083571434021,203,22,4,89.5281829833984,69.9227294921875,179.528182983398,YP
20130810091418.mat,0.273773908615112,0.0377683006227016,0.13183499872684498,-2.1826550960540803,203,22,4,89.52389526367192,69.9169464111328,179.523895263672,YP
20130810091418.mat,0.274252980947495,-0.00969024002552032,0.0,-2.17451667785645,203,22,4,89.5209197998047,69.9111480712891,179.520919799805,YP
20130810091418.mat,0.27359902858734103,0.0377683006227016,-0.131834983825684,-2.16544198989868,203,22,4,89.5172500610352,69.9053573608398,179.517242431641,YP
20130810091418.mat,0.27328848838806197,0.0947187319397926,-0.263669967651367,-2.1564104557037402,203,22,4,89.51443481445308,69.8995513916016,179.514434814453,YP
20130810091418.mat,0.274159252643585,0.10421039909124401,-0.351559966802597,-2.14644193649292,203,22,4,89.51327514648442,69.8937454223633,179.513275146484,YP
20130810091418.mat,0.275212556123734,0.04726019501686099,-0.43944996595382707,-2.13650751113892,203,22,4,89.5133285522461,69.8879318237305,179.513336181641,YP
20130810091418.mat,0.275341391563416,0.066243514418602,-0.527339935302734,-2.1256253719329803,203,22,4,89.5135345458984,69.88211059570311,179.513534545898,YP
20130810091418.mat,0.274952918291092,0.04726019501686099,-0.659174978733063,-2.11476635932922,203,22,4,89.5143356323242,69.8762893676758,179.514343261719,YP
20130810091418.mat,0.274270206689835,-0.000198578083654866,-0.791009962558746,-2.1039245128631596,203,22,4,89.5168991088867,69.87046051025389,179.516906738281,YP
20130810091418.mat,0.274597883224487,0.028276639059186,-0.8788999319076541,-2.0921170711517303,203,22,4,89.5202865600586,69.864631652832,179.520294189453,YP
20130810091418.mat,0.274538606405258,0.0567518547177315,-1.0107349157333398,-2.08031821250916,203,22,4,89.5254364013672,69.8588104248047,179.525436401367,YP
20130810091418.mat,0.273809969425201,0.04726019501686099,-1.0986249446868899,-2.06852698326111,203,22,4,89.53045654296879,69.8529891967773,179.530456542969,YP
20130810091418.mat,0.273456156253815,0.0757351815700531,-1.18651497364044,-2.05674600601196,203,22,4,89.5348281860352,69.8471755981445,179.534820556641,YP
20130810091418.mat,0.27374693751335105,0.066243514418602,-1.2304599285125701,-2.0440034866333003,203,22,4,89.54019165039058,69.8413619995117,179.540191650391,YP
20130810091418.mat,0.2740438580513,0.0377683006227016,-1.2744048833847,-2.0312745571136497,203,22,4,89.5466537475586,69.83554840087889,179.546661376953,YP
20130810091418.mat,0.274659872055054,0.0377683006227016,-1.3183499574661297,-2.01855635643005,203,22,4,89.55340576171879,69.8297500610352,179.553405761719,YP
20130810091418.mat,0.27489644289016696,0.0567518547177315,-1.3183499574661297,-2.00584387779236,203,22,4,89.5604476928711,69.82395172119139,179.560455322266,YP
20130810091418.mat,0.27454540133476296,0.0377683006227016,-1.3183499574661297,-1.9921525716781598,203,22,4,89.56768798828121,69.8181533813477,179.567687988281,YP
20130810091418.mat,0.273697048425674,0.0567518547177315,-1.3183499574661297,-1.9794285297393799,203,22,4,89.5753707885742,69.81234741210939,179.575378417969,YP
20130810091418.mat,0.273209542036057,0.066243514418602,-1.3183499574661297,-1.96571099758148,203,22,4,89.58319091796879,69.8065567016602,179.583190917969,YP
20130810091418.mat,0.27327138185501104,0.0852270722389221,-1.2744048833847,-1.95197021961212,203,22,4,89.5916900634766,69.8007659912109,179.591690063477,YP
20130810091418.mat,0.273256838321686,0.0377683006227016,-1.2304599285125701,-1.93917739391327,203,22,4,89.60120391845699,69.7949676513672,179.60119628906202,YP
20130810091418.mat,0.273609936237335,0.0187849774956703,-1.18651497364044,-1.9253753423690803,203,22,4,89.6089630126953,69.7891845703125,179.608963012695,YP
20130810091418.mat,0.273910939693451,0.009293315000832079,-1.0986249446868899,-1.91154289245605,203,22,4,89.61572265625,69.7833938598633,179.61572265625,YP
20130810091418.mat,0.274269580841064,0.0187849774956703,-1.0546798706054699,-1.89767909049988,203,22,4,89.6232376098633,69.7775955200195,179.623229980469,YP
20130810091418.mat,0.273968696594238,0.04726019501686099,-0.9667899608612059,-1.88475596904755,203,22,4,89.63131713867192,69.7718048095703,179.631317138672,YP
20130810091418.mat,0.27333796024322504,0.0567518547177315,-0.8788999319076541,-1.87081527709961,203,22,4,89.63888549804692,69.76601409912111,179.638885498047,YP
20130810091418.mat,0.27299839258194,0.009293315000832079,-0.791009962558746,-1.85780549049377,203,22,4,89.6457061767578,69.7602157592773,179.645706176758,YP
20130810091418.mat,0.272992342710495,0.009293315000832079,-0.703119933605194,-1.8437695503234899,203,22,4,89.65228271484379,69.75441741943361,179.652282714844,YP
20130810091418.mat,0.273497521877289,0.0377683006227016,-0.659174978733063,-1.83065736293793,203,22,4,89.6589584350586,69.7486190795898,179.658966064453,YP
20130810091418.mat,0.274160444736481,0.0187849774956703,-0.5712849497795099,-1.8174909353256201,203,22,4,89.66541290283199,69.74282073974611,179.66540527343798,YP
20130810091418.mat,0.274084597826004,0.028276639059186,-0.527339935302734,-1.80329406261444,203,22,4,89.67125701904301,69.7370147705078,179.67126464843798,YP
20130810091418.mat,0.274135768413544,0.009293315000832079,-0.48339498043060297,-1.79002213478088,203,22,4,89.6767120361328,69.7312164306641,179.676712036133,YP
20130810091418.mat,0.274234890937805,0.0377683006227016,-0.43944996595382707,-1.7776777744293202,203,22,4,89.6820068359375,69.7254104614258,179.68200683593798,YP
20130810091418.mat,0.27417430281639105,0.04726019501686099,-0.43944996595382707,-1.76431095600128,203,22,4,89.6869659423828,69.7196044921875,179.686965942383,YP
20130810091418.mat,0.27330854535102805,0.0567518547177315,-0.395504981279373,-1.75090229511261,203,22,4,89.6915817260742,69.7137985229492,179.691589355469,YP
20130810091418.mat,0.273988395929337,0.0852270722389221,-0.351559966802597,-1.7413086891174299,203,22,4,89.6958236694336,69.70798492431639,179.695831298828,YP
20130810091418.mat,0.274516969919205,0.0567518547177315,-0.30761498212814303,-1.72592628002167,203,22,4,89.7016143798828,69.70217895507811,179.701614379883,YP
20130810091418.mat,0.27551063895225497,0.04726019501686099,-0.30761498212814303,-1.71338832378387,203,22,4,89.7058868408203,69.6963729858398,179.70588684082,YP
20130810091418.mat,0.27618640661239596,0.0187849774956703,-0.263669967651367,-1.70082533359528,203,22,4,89.7087631225586,69.6905670166016,179.708770751953,YP
20130810091418.mat,0.275821805000305,0.0567518547177315,-0.263669967651367,-1.6882426738738998,203,22,4,89.71166229248051,69.6847610473633,179.711669921875,YP
20130810091418.mat,0.274985820055008,0.04726019501686099,-0.219724982976913,-1.6766184568405198,203,22,4,89.71511840820308,69.6789627075195,179.715118408203,YP
20130810091418.mat,0.274763584136963,0.0377683006227016,-0.219724982976913,-1.66399872303009,203,22,4,89.71875762939449,69.6731719970703,179.71875,YP
20130810091418.mat,0.27488672733306896,-0.000198578083654866,-0.219724982976913,-1.65233492851257,203,22,4,89.72207641601558,69.66738128662111,179.722076416016,YP
20130810091418.mat,0.27489143610000605,-0.038165457546711,-0.219724982976913,-1.6406489610672,203,22,4,89.72494506835942,69.6616058349609,179.724945068359,YP
20130810091418.mat,0.274029970169067,0.009293315000832079,-0.219724982976913,-1.62894105911255,203,22,4,89.72756958007808,69.6558380126953,179.727569580078,YP
20130810091418.mat,0.27286839485168496,0.0377683006227016,-0.219724982976913,-1.61818873882294,203,22,4,89.73004150390621,69.6500778198242,179.730041503906,YP
20130810091418.mat,0.272016286849976,0.0567518547177315,-0.175779983401299,-1.60644030570984,203,22,4,89.7323455810547,69.6443328857422,179.732345581055,YP
20130810091418.mat,0.271910190582275,0.0852270722389221,-0.131834983825684,-1.5956497192382801,203,22,4,89.734375,69.6385879516602,179.734375,YP
20130810091418.mat,0.27233788371086104,-0.019181901589035998,-0.131834983825684,-1.58484077453613,203,22,4,89.73619842529301,69.6328582763672,179.73620605468798,YP
20130810091418.mat,0.272771775722504,-0.0286735631525517,-0.0878899917006493,-1.5730365514755202,203,22,4,89.73780059814449,69.6271286010742,179.73779296875,YP
