DaqName,CFS.Accelerator.Pedal.Position,CFS.Brake.Pedal.Force,CFS.Steering.Wheel.Angle,SCC.Lane.Deviation.2,SCC.LogStreams.2,SCC.LogStreams.5,SCC.MenuSearch,VDS.Veh.Heading,VDS.Veh.Speed,VDS.Veh.Heading.Fixed,DosingLevel
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.0,101,11,9,89.9907989501953,0.00130964803975075,179.990798950195,YP
20130423120008.mat,0.0,0.00748919742181897,-0.92284494638443,0.0,101,11,9,89.99097442626949,0.0015579842729494,179.990966796875,YP
20130423120008.mat,0.0,-0.00200269580818713,-0.92284494638443,0.0,101,11,9,89.9889602661133,0.00159724382683635,179.988952636719,YP
20130423120008.mat,0.0,0.0549477376043797,-0.92284494638443,0.178679004311562,101,11,9,89.9900054931641,0.0016165397828444802,179.99000549316398,YP
20130423120008.mat,0.0,0.102406278252602,-0.92284494638443,0.178669139742851,101,11,9,89.9920196533203,0.0016207555308938,179.99201965332,YP
20130423120008.mat,0.0,0.0644394010305405,-0.92284494638443,0.17866267263889302,101,11,9,89.99176025390621,0.00162058405112475,179.991760253906,YP
20130423120008.mat,0.0,0.00748919742181897,-0.92284494638443,0.178658947348595,101,11,9,89.9907073974609,0.0016150716692209198,179.99070739746102,YP
20130423120008.mat,0.0,0.026472520083189,-0.92284494638443,0.178657352924347,101,11,9,89.9906005859375,0.00160532898735255,179.99060058593798,YP
20130423120008.mat,0.0,-0.0114943571388721,-0.92284494638443,0.178657367825508,101,11,9,89.9911880493164,0.00159518257714808,179.991180419922,YP
20130423120008.mat,0.0,0.0549477376043797,-0.92284494638443,0.17865850031375896,101,11,9,89.9915084838867,0.0015859691193327301,179.991516113281,YP
20130423120008.mat,0.0,0.073931060731411,-0.92284494638443,0.17866051197052,101,11,9,89.9914093017578,0.00157465063966811,179.991409301758,YP
20130423120008.mat,0.0,0.0454560741782188,-0.92284494638443,0.178663283586502,101,11,9,89.9912109375,0.00156570831313729,179.9912109375,YP
20130423120008.mat,0.0,0.00748919742181897,-0.92284494638443,0.17866650223732003,101,11,9,89.9912796020508,0.00155566353350878,179.991271972656,YP
20130423120008.mat,0.0,-0.0114943571388721,-0.92284494638443,0.17866994440555603,101,11,9,89.9914703369141,0.00154627836309373,179.99147033691398,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.17867353558540303,101,11,9,89.9915618896484,0.00153887632768601,179.991561889648,YP
20130423120008.mat,0.0,0.0549477376043797,-0.92284494638443,0.17867706716060602,101,11,9,89.9915313720703,0.00153365975711495,179.99153137207,YP
20130423120008.mat,0.0,0.0644394010305405,-0.92284494638443,0.17868044972419697,101,11,0,89.9916152954102,0.0015245944960042802,179.991607666016,YP
20130423120008.mat,0.0,0.026472520083189,-0.92284494638443,0.17868368327617604,101,11,0,89.9916839599609,0.00151850038673729,179.99168395996102,YP
20130423120008.mat,0.0,0.00748919742181897,-0.92284494638443,0.17868643999099698,101,11,0,89.9917831420898,0.00151186669245362,179.991790771484,YP
20130423120008.mat,0.0,-0.00200269580818713,-0.92284494638443,0.17868871986866,101,11,0,89.9918060302734,0.00150822335854173,179.991806030273,YP
20130423120008.mat,0.0,0.00748919742181897,-0.92284494638443,0.178690552711487,101,11,0,89.99188232421879,0.00150286941789091,179.991882324219,YP
20130423120008.mat,0.0,0.073931060731411,-0.92284494638443,0.17869193851947798,101,11,0,89.9919281005859,0.00150042283348739,179.99192810058602,YP
20130423120008.mat,0.0,0.08342295140028,-0.92284494638443,0.178692892193794,101,11,0,89.9919815063477,0.0014992404030636,179.991973876953,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.178693503141403,101,11,0,89.99207305908199,0.0014963818248361301,179.99206542968798,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.178693786263466,101,11,0,89.9921112060547,0.00149623374454677,179.992111206055,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.178693801164627,101,11,0,89.9922256469727,0.00149220123421401,179.992218017578,YP
20130423120008.mat,0.0,0.0644394010305405,-0.92284494638443,0.178693547844887,101,11,0,89.9922409057617,0.00149200030136853,179.992248535156,YP
20130423120008.mat,0.0,0.0644394010305405,-0.92284494638443,0.178693041205406,101,11,0,89.99230194091801,0.00149014894850552,179.99230957031202,YP
20130423120008.mat,0.0,0.08342295140028,-0.92284494638443,0.17869235575199102,101,11,0,89.9923629760742,0.0014896506909281,179.992370605469,YP
20130423120008.mat,0.0,0.0359641835093498,-0.92284494638443,0.178691521286964,101,11,0,89.9924774169922,0.0014859981602057802,179.992477416992,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.17869064211845398,101,11,0,89.9925003051758,0.0014845262048766,179.992492675781,YP
20130423120008.mat,0.0,-0.00200269580818713,-0.92284494638443,0.17868959903717,101,11,0,89.99254608154301,0.00148185261059552,179.99255371093798,YP
20130423120008.mat,0.0,-0.00200269580818713,-0.92284494638443,0.17868855595588698,101,11,0,89.99261474609379,0.0014790443237870901,179.992614746094,YP
20130423120008.mat,0.0,0.073931060731411,-0.92284494638443,0.17868742346763603,101,11,0,89.99268341064449,0.00147642218507826,179.99267578125,YP
20130423120008.mat,0.0,0.0929146185517311,-0.92284494638443,0.178686320781708,101,11,0,89.9927597045898,0.00147241435479373,179.992767333984,YP
20130423120008.mat,0.0,0.0644394010305405,-0.92284494638443,0.178685188293457,101,11,0,89.9928359985352,0.00146755413152277,179.992828369141,YP
20130423120008.mat,0.0,-0.00200269580818713,-0.92284494638443,0.17868410050869,101,11,0,89.9928817749023,0.0014633983373642,179.992889404297,YP
20130423120008.mat,0.0,-0.00200269580818713,-0.92284494638443,0.178683027625084,101,11,0,89.9929351806641,0.00145993602927774,179.99293518066398,YP
20130423120008.mat,0.0,0.0359641835093498,-0.92284494638443,0.178682133555412,101,11,0,89.9930419921875,0.00145446218084544,179.99304199218798,YP
20130423120008.mat,0.0,0.13088148832321198,-0.92284494638443,0.17868135869503,101,11,0,89.9931259155273,0.00144763255957514,179.993133544922,YP
20130423120008.mat,0.0,0.00748919742181897,-0.92284494638443,0.178680643439293,101,11,0,89.9931640625,0.00144233403261751,179.9931640625,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.17867997288703896,101,11,0,89.9932098388672,0.00143764505628496,179.993209838867,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.17867937684059101,101,11,0,89.9933013916016,0.00143172848038375,179.993301391602,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.178678885102272,101,11,0,89.9933700561523,0.0014260535826906599,179.993377685547,YP
20130423120008.mat,0.0,0.0549477376043797,-0.92284494638443,0.178678423166275,101,11,0,89.9933624267578,0.0014235007110983099,179.993362426758,YP
20130423120008.mat,0.0,0.0644394010305405,-0.92284494638443,0.178678214550018,101,11,0,89.9934310913086,0.00141804828308523,179.993438720703,YP
20130423120008.mat,0.0,0.0454560741782188,-0.92284494638443,0.17867775261402105,101,11,0,89.99353790283199,0.0014108133036643301,179.99353027343798,YP
20130423120008.mat,0.0,-0.0114943571388721,-0.92284494638443,0.178677499294281,101,11,0,89.9936141967773,0.00140312465373427,179.993621826172,YP
20130423120008.mat,0.0,-0.0114943571388721,-0.92284494638443,0.17867718636989602,101,11,0,89.99364471435551,0.00139700586441904,179.99365234375,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.18258298933506,101,11,0,89.9937057495117,0.00139080453664064,179.993713378906,YP
20130423120008.mat,0.0,0.0549477376043797,-0.92284494638443,0.18258249759674103,101,11,0,89.9937744140625,0.00138702301774174,179.99377441406202,YP
20130423120008.mat,0.0,0.0359641835093498,-0.92284494638443,0.182582080364227,101,11,0,89.9938812255859,0.00138202309608459,179.99388122558602,YP
20130423120008.mat,0.0,0.08342295140028,-0.92284494638443,0.18258185684680897,101,11,0,89.9939804077148,0.001375095336698,179.993988037109,YP
20130423120008.mat,0.0,0.00748919742181897,-0.92284494638443,0.18258173763751998,101,11,0,89.9940032958984,0.00137016549706459,179.994003295898,YP
20130423120008.mat,0.0,0.00748919742181897,-0.92284494638443,0.18258154392242398,101,11,0,89.9940338134766,0.00136557989753783,179.994033813477,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.18258139491081196,101,11,0,89.99411010742192,0.0013613916235044599,179.994110107422,YP
20130423120008.mat,0.0,0.08342295140028,-0.92284494638443,0.182581320405006,101,11,0,89.9942092895508,0.00135612185113132,179.994201660156,YP
20130423120008.mat,0.0,0.073931060731411,-0.92284494638443,0.18258121609687802,101,11,0,89.9942779541016,0.00135029456578195,179.994277954102,YP
20130423120008.mat,0.0,0.0169808585196733,-0.92284494638443,0.182581141591072,101,11,0,89.9943161010742,0.00134574715048075,179.994323730469,YP
20130423120008.mat,0.0,0.0549477376043797,-0.92284494638443,0.18258103728294398,101,11,0,89.99435424804692,0.00134145654737949,179.994354248047,YP
20130423120008.mat,0.0,0.00748919742181897,-0.92284494638443,0.182580843567848,101,11,0,89.99441528320308,0.0013376489514485,179.994415283203,YP
20130423120008.mat,0.0,-0.0114943571388721,-0.92284494638443,0.18258069455623602,101,11,0,89.99449920654301,0.00133350281976163,179.99450683593798,YP
20130423120008.mat,0.0,0.08342295140028,-0.92284494638443,0.182580500841141,101,11,0,89.9945831298828,0.0013278725091368,179.994583129883,YP
20130423120008.mat,0.0,0.0644394010305405,-0.92284494638443,0.18258039653301197,101,11,0,89.9946517944336,0.0013231240445748,179.994659423828,YP
20130423120008.mat,0.0,0.026472520083189,-0.92284494638443,0.18258021771907798,101,11,0,89.99468994140621,0.00131897698156536,179.994689941406,YP
20130423120008.mat,0.0,-0.00200269580818713,-0.92284494638443,0.182579979300499,101,11,0,89.9947357177734,0.0013150431914255,179.994735717773,YP
20130423120008.mat,0.0,-0.0304776821285486,-0.92284494638443,0.182579606771469,101,11,0,89.9948043823242,0.00131032022181898,179.994812011719,YP
