DaqName,CFS.Accelerator.Pedal.Position,CFS.Brake.Pedal.Force,CFS.Steering.Wheel.Angle,SCC.Lane.Deviation.2,SCC.LogStreams.2,SCC.LogStreams.5,SCC.MenuSearch,VDS.Veh.Heading,VDS.Veh.Speed,VDS.Veh.Heading.Fixed,DosingLevel
20130606093152.mat,0.0,-0.00218968838453293,-0.9667899608612059,0.0,0,22,18,-90.28113555908199,0.00141344661824405,-0.281135559082031,XP
20130606093152.mat,0.0,-0.00218968838453293,-0.9667899608612059,0.0,0,22,18,-90.28082275390621,0.0012361992849037099,-0.28082275390625,XP
20130606093152.mat,0.0,-0.00218968838453293,-0.9667899608612059,0.0,0,22,18,-90.2828369140625,0.0012104584602639099,-0.2828369140625,XP
20130606093152.mat,0.0,0.0262855291366577,-0.9667899608612059,0.5649370551109311,0,22,18,-90.2818145751953,0.00120280787814409,-0.281814575195312,XP
20130606093152.mat,0.0,-0.00218968838453293,-0.9667899608612059,0.5649256110191351,0,22,18,-90.2798004150391,0.00120046397205442,-0.279800415039062,XP
20130606093152.mat,0.0,0.0357771888375282,-0.9667899608612059,0.5649173855781561,0,22,18,-90.2796401977539,0.00119983195327222,-0.279640197753906,XP
20130606093152.mat,0.0,-0.00218968838453293,-0.9667899608612059,0.5649121403694151,0,22,18,-90.28067016601558,0.00120071682613343,-0.280670166015625,XP
20130606093152.mat,0.0,-0.0306649059057236,-0.9667899608612059,0.564909338951111,0,22,18,-90.28070068359379,0.00120169052388519,-0.28070068359375,XP
20130606093152.mat,0.0,-0.0116813499480486,-0.9667899608612059,0.564908266067505,0,22,18,-90.2799758911133,0.00120232859626412,-0.279975891113281,XP
20130606093152.mat,0.0,-0.00218968838453293,-0.9667899608612059,0.564908564090729,0,22,18,-90.27953338623051,0.0012024228926748,-0.279533386230469,XP
20130606093152.mat,0.0,0.0262855291366577,-0.9667899608612059,0.5649099349975589,0,22,18,-90.27960205078121,0.00120247935410589,-0.27960205078125,XP
20130606093152.mat,0.0,0.0547607466578484,-0.9667899608612059,0.5649120807647711,0,22,18,-90.27969360351558,0.00120315316598862,-0.279693603515625,XP
20130606093152.mat,0.0,-0.0306649059057236,-0.9667899608612059,0.5649147629737851,0,22,18,-90.2795944213867,0.00120348029304296,-0.279594421386719,XP
20130606093152.mat,0.0,-0.00218968838453293,-0.9667899608612059,0.564917743206024,0,22,18,-90.2792434692383,0.0012036067200824599,-0.279243469238281,XP
20130606093152.mat,0.0,0.0357771888375282,-0.9667899608612059,0.564919292926788,0,22,18,-90.2790756225586,0.0012036218540743,-0.279075622558594,XP
20130606093152.mat,0.0,0.0357771888375282,-0.9667899608612059,0.564924120903015,0,22,18,-90.2789993286133,0.00120344897732139,-0.278999328613281,XP
20130606093152.mat,0.0,0.0073019731789827295,-0.9667899608612059,0.5649272203445429,0,22,0,-90.2788772583008,0.00120364059694111,-0.278877258300781,XP
20130606093152.mat,0.0,0.0167938657104969,-0.9667899608612059,0.5649301409721371,0,22,0,-90.2787094116211,0.00120282510761172,-0.278709411621094,XP
20130606093152.mat,0.0,-0.00218968838453293,-0.9667899608612059,0.5649327635765079,0,22,0,-90.27855682373051,0.00120073929429054,-0.278556823730469,XP
