DaqName,CFS.Accelerator.Pedal.Position,CFS.Brake.Pedal.Force,CFS.Steering.Wheel.Angle,SCC.Lane.Deviation.2,SCC.LogStreams.2,SCC.LogStreams.5,SCC.MenuSearch,VDS.Veh.Heading,VDS.Veh.Speed,VDS.Veh.Heading.Fixed,DosingLevel
20130619102815.mat,0.27951622009277305,0.0746903866529465,2.7245898246765097,-2.63538575172424,203,22,4,-270.10003662109403,65.3396072387695,-180.100036621094,YP
20130619102815.mat,0.266309291124344,0.0841822773218155,2.5048649311065696,-2.63514113426208,203,22,4,-270.10919189453097,65.36074829101561,-180.109191894531,YP
20130619102815.mat,0.252570867538452,0.09367393702268599,2.2851397991180398,-2.6349260807037402,203,22,4,-270.11865234375,65.38162231445311,-180.11865234375,YP
20130619102815.mat,0.238601580262184,0.141132473945618,2.0654149055481,-2.63377642631531,203,22,4,-270.12677001953097,65.4021453857422,-180.126770019531,YP
20130619102815.mat,0.223656222224236,0.12214915454387701,1.84568989276886,-2.63267755508423,203,22,4,-270.133178710938,65.4221038818359,-180.13317871093798,YP
20130619102815.mat,0.20765163004398302,0.15062414109706898,1.6259648799896202,-2.6316349506378196,203,22,4,-270.13873291015597,65.44137573242189,-180.138732910156,YP
20130619102815.mat,0.192098721861839,0.09367393702268599,1.3622949123382602,-2.63065242767334,203,22,4,-270.14215087890597,65.45981597900389,-180.142150878906,YP
20130619102815.mat,0.176982566714287,0.10316560417413699,1.1425698995590199,-2.6287567615509,203,22,4,-270.145904541016,65.47732543945311,-180.145904541016,YP
20130619102815.mat,0.161531671881676,0.131640821695328,0.878899991512299,-2.62692904472351,203,22,4,-270.149383544922,65.4938125610352,-180.149383544922,YP
20130619102815.mat,0.15170481801033,0.09367393702268599,0.659174978733063,-2.6251175403595,203,22,4,-270.151336669922,65.5092620849609,-180.151336669922,YP
20130619102815.mat,0.14403194189071697,0.12214915454387701,0.48339498043060297,-2.62251424789429,203,22,4,-270.15155029296903,65.5236358642578,-180.151550292969,YP
20130619102815.mat,0.137565270066261,0.112657263875008,0.30761498212814303,-2.61992311477661,203,22,4,-270.15087890625,65.5369186401367,-180.15087890625,YP
20130619102815.mat,0.131878465414047,0.09367393702268599,0.13183499872684498,-2.6173954010009797,203,22,4,-270.149658203125,65.54897308349611,-180.149658203125,YP
20130619102815.mat,0.127386271953583,0.141132473945618,0.0,-2.6149241924285898,203,22,4,-270.147827148438,65.5595779418945,-180.14782714843798,YP
20130619102815.mat,0.123260952532291,0.112657263875008,-0.0878899917006493,-2.61250233650208,203,22,4,-270.145141601562,65.5686569213867,-180.14514160156202,YP
20130619102815.mat,0.119416393339634,0.131640821695328,-0.175779983401299,-2.60914492607117,203,22,4,-270.14166259765597,65.5761260986328,-180.141662597656,YP
20130619102815.mat,0.115954227745533,0.112657263875008,-0.219724982976913,-2.6058194637298597,203,22,4,-270.137786865234,65.58193206787111,-180.137786865234,YP
20130619102815.mat,0.11313688009977302,0.141132473945618,-0.263669967651367,-2.60251665115356,203,22,4,-270.133544921875,65.586051940918,-180.133544921875,YP
20130619102815.mat,0.11075621843338,0.131640821695328,-0.263669967651367,-2.60004806518555,203,22,4,-270.1279296875,65.5884857177734,-180.1279296875,YP
20130619102815.mat,0.10783571004867601,0.20757457613945,-0.263669967651367,-2.59593820571899,203,22,4,-270.12158203125,65.58925628662111,-180.12158203125,YP
20130619102815.mat,0.10386162251234102,0.0841822773218155,-0.263669967651367,-2.59264421463013,203,22,4,-270.116424560547,65.58843994140621,-180.116424560547,YP
20130619102815.mat,0.0987992808222771,0.10316560417413699,-0.263669967651367,-2.58836483955383,203,22,4,-270.111206054688,65.5861129760742,-180.11120605468798,YP
20130619102815.mat,0.0929138734936714,0.12214915454387701,-0.263669967651367,-2.58504891395569,203,22,4,-270.104766845703,65.58236694335939,-180.104766845703,YP
20130619102815.mat,0.0866885483264923,0.160116031765938,-0.263669967651367,-2.58073830604553,203,22,4,-270.09771728515597,65.57730102539061,-180.097717285156,YP
20130619102815.mat,0.0808952003717422,0.20757457613945,-0.263669967651367,-2.57738256454468,203,22,4,-270.09088134765597,65.5709762573242,-180.090881347656,YP
20130619102815.mat,0.0736196041107178,0.18859101831913003,-0.263669967651367,-2.57302689552307,203,22,4,-270.08428955078097,65.56350708007811,-180.084289550781,YP
20130619102815.mat,0.0650940760970116,0.18859101831913003,-0.263669967651367,-2.5696246623992898,203,22,4,-270.07745361328097,65.55499267578121,-180.077453613281,YP
20130619102815.mat,0.0561437718570232,0.112657263875008,-0.263669967651367,-2.5652244091033904,203,22,4,-270.070343017578,65.54555511474611,-180.070343017578,YP
20130619102815.mat,0.0471829175949097,0.12214915454387701,-0.263669967651367,-2.56178164482117,203,22,4,-270.063079833984,65.53525543212889,-180.063079833984,YP
20130619102815.mat,0.0385921970009804,0.12214915454387701,-0.263669967651367,-2.55734610557556,203,22,4,-270.055816650391,65.5241012573242,-180.055816650391,YP
20130619102815.mat,0.0308201145380735,0.15062414109706898,-0.263669967651367,-2.55387401580811,203,22,4,-270.048583984375,65.51199340820311,-180.048583984375,YP
20130619102815.mat,0.0245062205940485,0.17909935116767897,-0.263669967651367,-2.5494158267974902,203,22,4,-270.041229248047,65.49875640869139,-180.041229248047,YP
20130619102815.mat,0.0,0.15062414109706898,-0.263669967651367,-2.54592728614807,203,22,4,-270.032318115234,65.4841461181641,-180.032318115234,YP
20130619102815.mat,0.0,0.160116031765938,-0.219724982976913,-2.5424349308013903,203,22,4,-270.02392578125,65.46804046630861,-180.02392578125,YP
20130619102815.mat,0.0,0.112657263875008,-0.219724982976913,-2.53894186019897,203,22,4,-270.017456054688,65.45050048828121,-180.01745605468798,YP
20130619102815.mat,0.0,0.12214915454387701,-0.219724982976913,-2.5354561805725098,203,22,4,-270.010650634766,65.43194580078121,-180.010650634766,YP
20130619102815.mat,0.0,0.141132473945618,-0.175779983401299,-2.53197813034058,203,22,4,-270.002716064453,65.41269683837889,-180.002716064453,YP
20130619102815.mat,0.0,0.22655789554119102,-0.0439449958503246,-2.5285038948059104,203,22,4,-269.9951171875,65.3929901123047,-179.9951171875,YP
20130619102815.mat,0.0,0.12214915454387701,0.0878899991512299,-2.52502870559692,203,22,4,-269.988616943359,65.3729629516602,-179.988616943359,YP
20130619102815.mat,0.0,0.141132473945618,0.219724997878075,-2.5225226879119904,203,22,4,-269.983489990234,65.3527069091797,-179.983489990234,YP
20130619102815.mat,0.0,0.15062414109706898,0.395504981279373,-2.52000093460083,203,22,4,-269.97857666015597,65.33229827880861,-179.978576660156,YP
20130619102815.mat,0.0,0.15062414109706898,0.5712849497795099,-2.5164759159088104,203,22,4,-269.973785400391,65.311767578125,-179.973785400391,YP
20130619102815.mat,0.0,0.18859101831913003,0.703119993209839,-2.51388764381409,203,22,4,-269.969635009766,65.29116058349611,-179.969635009766,YP
