DaqName,CFS.Accelerator.Pedal.Position,CFS.Brake.Pedal.Force,CFS.Steering.Wheel.Angle,SCC.Lane.Deviation.2,SCC.LogStreams.2,SCC.LogStreams.5,SCC.MenuSearch,VDS.Veh.Heading,VDS.Veh.Speed,VDS.Veh.Heading.Fixed,DosingLevel
20130221090052.mat,0.45870304107666,-0.0295309014618397,1.4941298961639398,-1.48038506507874,203,22,7,89.9343109130859,64.1378326416016,179.93431091308602,XP
20130221090052.mat,0.45879507064819297,0.0274195317178965,1.4941298961639398,-1.47639727592468,203,22,7,89.93187713623051,64.1555862426758,179.931884765625,XP
20130221090052.mat,0.45878466963768,-0.0295309014618397,1.4941298961639398,-1.47239971160889,203,22,7,89.92938232421879,64.1733245849609,179.929382324219,XP
20130221090052.mat,0.458664089441299,0.00843597669154406,1.4941298961639398,-1.47230017185211,203,22,7,89.9266204833984,64.19106292724611,179.926620483398,XP
20130221090052.mat,0.458695739507675,-0.0105473464354873,1.4941298961639398,-1.4682885408401498,203,22,7,89.9244155883789,64.204345703125,179.924407958984,XP
20130221090052.mat,0.45886972546577504,-0.020039239898323995,1.4941298961639398,-1.46817970275879,203,22,7,89.9206390380859,64.2264785766602,179.92063903808602,XP
20130221090052.mat,0.45904278755188005,-0.0295309014618397,1.4941298961639398,-1.464191198349,203,22,7,89.91766357421879,64.24417114257811,179.917663574219,XP
20130221090052.mat,0.45899090170860296,-0.020039239898323995,1.4941298961639398,-1.4601761102676398,203,22,7,89.9146194458008,64.261848449707,179.914611816406,XP
20130221090052.mat,0.4588019847869871,-0.020039239898323995,1.4941298961639398,-1.4600433111190803,203,22,7,89.9115142822266,64.27951049804689,179.911514282227,XP
20130221090052.mat,0.45843482017517106,0.0274195317178965,1.4941298961639398,-1.4560343027114901,203,22,7,89.9083709716797,64.2971649169922,179.90837097168,XP
20130221090052.mat,0.45836997032165505,-0.020039239898323995,1.4941298961639398,-1.4520287513732901,203,22,7,89.90515899658199,64.31479644775389,179.90515136718798,XP
20130221090052.mat,0.458493083715439,0.0274195317178965,1.4941298961639398,-1.4519332647323602,203,22,7,89.9018936157227,64.33242797851561,179.901885986328,XP
20130221090052.mat,0.4587075710296629,-0.020039239898323995,1.4941298961639398,-1.44793498516083,203,22,7,89.8985214233398,64.35003662109379,179.898529052734,XP
20130221090052.mat,0.458843499422073,-0.048514224588870995,1.4941298961639398,-1.44393956661224,203,22,7,89.8951873779297,64.36764526367189,179.89518737793,XP
20130221090052.mat,0.45864591002464294,-0.0105473464354873,1.4941298961639398,-1.43994665145874,203,22,7,89.891845703125,64.3852386474609,179.891845703125,XP
20130221090052.mat,0.45813968777656605,-0.0105473464354873,1.4941298961639398,-1.439861536026,203,22,7,89.8884429931641,64.4028167724609,179.88844299316398,XP
20130221090052.mat,0.45760011672973605,-0.0010556846391409599,1.4941298961639398,-1.4358711242675801,203,22,7,89.8848495483398,64.42038726806639,179.884857177734,XP
20130221090052.mat,0.457586497068405,0.0274195317178965,1.4941298961639398,-1.4318810701370202,203,22,7,89.8821334838867,64.4379348754883,179.882141113281,XP
20130221090052.mat,0.458054900169373,-0.020039239898323995,1.5380749702453602,-1.42789113521576,203,22,7,89.8798294067383,64.4554901123047,179.879821777344,XP
20130221090052.mat,0.45874205231666604,-0.0580061189830303,1.5380749702453602,-1.42390072345734,203,22,7,89.8759613037109,64.473014831543,179.87596130371102,XP
20130221090052.mat,0.45907953381538397,-0.048514224588870995,1.5380749702453602,-1.4199149608612098,203,22,7,89.87164306640621,64.4905242919922,179.871643066406,XP
20130221090052.mat,0.45854714512824996,-0.0390225611627102,1.5380749702453602,-1.4198418855667099,203,22,7,89.8680648803711,64.5080184936523,179.868072509766,XP
20130221090052.mat,0.458028107881546,0.00843597669154406,1.5380749702453602,-1.41586780548096,203,22,7,89.86505126953121,64.525505065918,179.865051269531,XP
20130221090052.mat,0.45801720023155196,0.00843597669154406,1.58201992511749,-1.41189682483673,203,22,7,89.86193084716801,64.54296875,179.86193847656202,XP
20130221090052.mat,0.458353668451309,0.00843597669154406,1.58201992511749,-1.4079265594482402,203,22,7,89.85845947265621,64.5604248046875,179.858459472656,XP
20130221090052.mat,0.45859506726265004,-0.0105473464354873,1.5380749702453602,-1.4039558172225999,203,22,7,89.8548965454102,64.5778732299805,179.854888916016,XP
20130221090052.mat,0.45861038565635703,-0.0390225611627102,1.5380749702453602,-1.3999841213226298,203,22,7,89.85137939453121,64.5952911376953,179.851379394531,XP
20130221090052.mat,0.45852935314178495,-0.0105473464354873,1.5380749702453602,-1.39601182937622,203,22,7,89.84799194335942,64.6127090454102,179.847991943359,XP
20130221090052.mat,0.45878243446350103,-0.12444798648357401,1.5380749702453602,-1.39203941822052,203,22,7,89.8446273803711,64.63010406494139,179.844635009766,XP
20130221090052.mat,0.459052592515945,-0.0580061189830303,1.5380749702453602,-1.38806748390198,203,22,7,89.8411712646484,64.64748382568361,179.841171264648,XP
20130221090052.mat,0.45883056521415705,-0.0295309014618397,1.4941298961639398,-1.3840966224670401,203,22,7,89.8376846313477,64.6648635864258,179.837677001953,XP
20130221090052.mat,0.458285480737686,-0.0010556846391409599,1.4941298961639398,-1.38012766838074,203,22,7,89.83434295654301,64.68222045898439,179.83435058593798,XP
20130221090052.mat,0.458504438400269,0.00843597669154406,1.4941298961639398,-1.37225496768951,203,22,7,89.8311080932617,64.69956207275389,179.831115722656,XP
20130221090052.mat,0.458298593759537,-0.020039239898323995,1.45018494129181,-1.36829173564911,203,22,7,89.82787322998051,64.71689605712889,179.827880859375,XP
20130221090052.mat,0.457387894392014,-0.020039239898323995,1.45018494129181,-1.3643327951431299,203,22,7,89.8244781494141,64.7342147827148,179.82447814941398,XP
20130221090052.mat,0.45649477839469893,-0.0390225611627102,1.4062399864196797,-1.3603790998458898,203,22,7,89.8211288452148,64.75152587890621,179.821136474609,XP
20130221090052.mat,0.455499976873398,-0.020039239898323995,1.3622949123382602,-1.3564313650131201,203,22,7,89.8195037841797,64.76882171630861,179.81950378418,XP
20130221090052.mat,0.454233974218369,-0.0105473464354873,1.3183499574661297,-1.35248959064484,203,22,7,89.8178024291992,64.78610992431639,179.817810058594,XP
20130221090052.mat,0.453768342733383,0.0274195317178965,1.2744048833847,-1.34464919567108,203,22,7,89.8148727416992,64.80336761474611,179.814880371094,XP
20130221090052.mat,0.45313373208046004,-0.0010556846391409599,1.2304599285125701,-1.34072923660278,203,22,7,89.8119354248047,64.8206329345703,179.811935424805,XP
20130221090052.mat,0.45270860195159895,-0.020039239898323995,1.18651497364044,-1.33682656288147,203,22,7,89.80982208251949,64.83786773681639,179.809814453125,XP
20130221090052.mat,0.452328413724899,-0.020039239898323995,1.18651497364044,-1.32903563976288,203,22,7,89.8082122802734,64.85507965087889,179.808212280273,XP
20130221090052.mat,0.4518023431301121,-0.0390225611627102,1.1425698995590199,-1.32516837120056,203,22,7,89.8064117431641,64.8722763061523,179.80641174316398,XP
20130221090052.mat,0.451074212789536,0.0179276391863823,1.1425698995590199,-1.32131659984589,203,22,7,89.8043746948242,64.88943481445311,179.804382324219,XP
20130221090052.mat,0.450431019067764,0.0464028567075729,1.1425698995590199,-1.31357157230377,203,22,7,89.8023223876953,64.9065704345703,179.802322387695,XP
20130221090052.mat,0.44986882805824296,0.0369111932814121,1.1425698995590199,-1.30974268913269,203,22,7,89.8004913330078,64.92368316650389,179.800491333008,XP
20130221090052.mat,0.449376702308655,-0.020039239898323995,1.1425698995590199,-1.3020137548446697,203,22,7,89.7990493774414,64.9407501220703,179.799041748047,XP
20130221090052.mat,0.44897136092185996,-0.020039239898323995,1.1425698995590199,-1.29819297790527,203,22,7,89.7976837158203,64.9577789306641,179.79768371582,XP
