DaqName,CFS.Accelerator.Pedal.Position,CFS.Brake.Pedal.Force,CFS.Steering.Wheel.Angle,SCC.Lane.Deviation.2,SCC.LogStreams.2,SCC.LogStreams.5,SCC.MenuSearch,VDS.Veh.Heading,VDS.Veh.Speed,VDS.Veh.Heading.Fixed,DosingLevel
20130402090420.mat,0.0,0.00379105727188289,-0.219724982976913,0.0,101,11,6,89.9907455444336,0.00131624960340559,179.990753173828,XP
20130402090420.mat,0.0,0.0322662740945816,-0.219724982976913,0.0,101,11,6,89.9908218383789,0.0015701353549957301,179.990814208984,XP
20130402090420.mat,0.0,0.00379105727188289,-0.219724982976913,0.0,101,11,6,89.9888076782227,0.0016134895849973,179.988800048828,XP
20130402090420.mat,0.0,0.00379105727188289,-0.219724982976913,0.20310325920581798,101,11,6,89.9899368286133,0.00163405458442867,179.989929199219,XP
20130402090420.mat,0.0,0.0322662740945816,-0.219724982976913,0.20309191942215,101,11,6,89.99195098876949,0.00164446805138141,179.991943359375,XP
20130402090420.mat,0.0,0.0512498281896114,-0.219724982976913,0.20308437943458602,101,11,6,89.9915771484375,0.0016490628477186,179.99157714843798,XP
20130402090420.mat,0.0,0.0322662740945816,-0.219724982976913,0.20308010280132302,101,11,6,89.9910125732422,0.00164891278836876,179.991012573242,XP
20130402090420.mat,0.0,0.0132829509675503,-0.219724982976913,0.20307831466198,101,11,6,89.9904556274414,0.00164235394913703,179.990447998047,XP
20130402090420.mat,0.0,-0.0151922665536404,-0.219724982976913,0.20307824015617396,101,11,6,89.9910430908203,0.00163406145293266,179.99104309082,XP
20130402090420.mat,0.0,-0.024683928117156,-0.219724982976913,0.203079268336296,101,11,6,89.9913482666016,0.0016261492855846901,179.991348266602,XP
20130402090420.mat,0.0,0.0512498281896114,-0.219724982976913,0.203081890940666,101,11,6,89.9911880493164,0.0016184240812435698,179.991180419922,XP
20130402090420.mat,0.0,0.0132829509675503,-0.219724982976913,0.20308464765548698,101,11,6,89.9910125732422,0.00161197653505951,179.991012573242,XP
20130402090420.mat,0.0,0.0132829509675503,-0.219724982976913,0.20406436920166002,101,11,6,89.9911270141602,0.0016040104674175401,179.991119384766,XP
20130402090420.mat,0.0,0.00379105727188289,-0.219724982976913,0.20406778156757396,101,11,6,89.9912948608398,0.0015972565161064302,179.991302490234,XP
20130402090420.mat,0.0,0.0227746125310659,-0.219724982976913,0.20407131314277602,101,11,6,89.99136352539058,0.0015919265570119,179.991363525391,XP
20130402090420.mat,0.0,0.0322662740945816,-0.219724982976913,0.20407466590404502,101,11,0,89.9913711547852,0.00158619554713368,179.991363525391,XP
20130402090420.mat,0.0,0.0322662740945816,-0.219724982976913,0.20407792925834697,101,11,0,89.9913864135742,0.0015813868958503,179.991394042969,XP
20130402090420.mat,0.0,-0.00570060452446342,-0.219724982976913,0.204080864787102,101,11,0,89.9914398193359,0.0015780425164848599,179.99143981933602,XP
20130402090420.mat,0.0,0.0132829509675503,-0.219724982976913,0.204083472490311,101,11,0,89.9915618896484,0.00157197786029428,179.991561889648,XP
20130402090420.mat,0.0,0.0322662740945816,-0.219724982976913,0.204085648059845,101,11,0,89.9915771484375,0.00156939157750458,179.99157714843798,XP
